DATE,TXS,FEE_PAYERS,DEX
2023-08-18T00:00:00.000Z,1,1,Mercurial
2023-08-18T00:00:00.000Z,1816363,6713,Jupiter Aggregator
2023-08-18T00:00:00.000Z,400295,93,Openbook
2023-08-18T00:00:00.000Z,25585,1129,Raydium
2023-08-18T00:00:00.000Z,169,3,Aldrin
2023-07-25T00:00:00.000Z,731,4,Lifinity
2023-07-25T00:00:00.000Z,1021,3,Step Finance
2023-07-25T00:00:00.000Z,62566,970,Orca
2023-07-25T00:00:00.000Z,10,1,Invariant
2023-07-25T00:00:00.000Z,37528,1366,Raydium
2023-07-25T00:00:00.000Z,2,2,Mercurial
2023-07-25T00:00:00.000Z,79,9,Saber
2023-07-25T00:00:00.000Z,172,96,Serum
2023-07-25T00:00:00.000Z,5721,3876,Stepn
2023-07-25T00:00:00.000Z,1254616,10047,Jupiter Aggregator
2023-07-25T00:00:00.000Z,301905,111,Openbook
2023-07-25T00:00:00.000Z,66,3,Aldrin
2023-07-25T00:00:00.000Z,5,3,Cykura
2022-12-03,3276,51,Aldrin
2022-12-03,85651,2,GooseFX
2022-12-03,14251,9793,Stepn
2022-12-03,179,6,Lifinity
2022-12-03,16188,1165,Raydium
2022-12-03,295306,67,Openbook
2022-12-03,117,3,Step Finance
2022-12-03,109250,6615,Jupiter Aggregator
2022-12-03,2887,261,Serum
2022-12-03,114,14,Saber
2022-12-03,7860,722,Orca
2022-12-03,33,23,Mercurial
2023-02-16,1242948,283,Openbook
2023-02-16,221899,15459,Jupiter Aggregator
2023-02-16,28,5,Step Finance
2023-02-16,20235,1753,Orca
2023-02-16,127,58,Serum
2023-02-16,13,1,Invariant
2023-02-16,228,6,Lifinity
2023-02-16,68,15,Saber
2023-02-16,22,16,Mercurial
2023-02-16,32612,2247,Raydium
2023-02-16,80793,1,GooseFX
2023-02-16,2814,38,Aldrin
2023-02-16,11548,7848,Stepn
2022-12-30,426,13,Saber
2022-12-30,34629,1176,Raydium
2022-12-30,745611,123,Openbook
2022-12-30,1945,336,Serum
2022-12-30,14402,1302,Orca
2022-12-30,16359,11253,Stepn
2022-12-30,394818,11828,Jupiter Aggregator
2022-12-30,84681,1,GooseFX
2022-12-30,16,2,Invariant
2022-12-30,48,25,Mercurial
2022-12-30,38,3,Step Finance
2022-12-30,878,6,Lifinity
2022-12-30,2185,38,Aldrin
2023-05-07,307038,7142,Raydium
2023-05-07,2498781,20825,Jupiter Aggregator
2023-05-07,1885,20,Aldrin
2023-05-07,4,3,Invariant
2023-05-07,15197,1526,Orca
2023-05-07,16,6,Mercurial
2023-05-07,982,5,Step Finance
2023-05-07,294,8,Saber
2023-05-07,7785,5070,Stepn
2023-05-07,82385,1,GooseFX
2023-05-07,335,50,Serum
2023-05-07,488,5,Lifinity
2023-05-07,1894172,335,Openbook
2023-05-29,4,2,Invariant
2023-05-29,1361596,11112,Jupiter Aggregator
2023-05-29,159,50,Serum
2023-05-29,188,8,Saber
2023-05-29,651,5,Lifinity
2023-05-29,423656,132,Openbook
2023-05-29,869,14,Aldrin
2023-05-29,83359,1,GooseFX
2023-05-29,6850,4645,Stepn
2023-05-29,23791,1242,Orca
2023-05-29,110,4,Step Finance
2023-05-29,4,3,Mercurial
2023-05-29,3,2,Mango Markets
2023-05-29,137529,1964,Raydium
2022-09-26,116036,10155,Jupiter Aggregator
2022-09-26,61477,2285,Raydium
2022-09-26,1657,10,Lifinity
2022-09-26,500,6,Invariant
2022-09-26,13421,1369,Orca
2022-09-26,16,4,Step Finance
2022-09-26,146,30,Mercurial
2022-09-26,9808721,530,Serum
2022-09-26,245,42,Saber
2022-09-26,5653,79,Aldrin
2022-09-26,77,8,Cykura
2022-09-26,1,1,Crema
2022-09-26,80697,9,GooseFX
2022-09-26,21454,14308,Stepn
2022-09-26,3016082,437,Mango Markets
2022-09-16,685,5,Lifinity
2022-09-16,8171127,580,Serum
2022-09-16,229,41,Saber
2022-09-16,98376,9791,Jupiter Aggregator
2022-09-16,6443,90,Aldrin
2022-09-16,58,6,Step Finance
2022-09-16,110,33,Mercurial
2022-09-16,12227,1406,Orca
2022-09-16,20487,13819,Stepn
2022-09-16,81563,3,GooseFX
2022-09-16,67,4,Cykura
2022-09-16,336,12,Invariant
2022-09-16,2,2,Crema
2022-09-16,60825,2192,Raydium
2022-09-16,2882566,495,Mango Markets
2022-11-15,17177,1105,Orca
2022-11-15,3,2,Cykura
2022-11-15,4945,80,Aldrin
2022-11-15,1099,40,Saber
2022-11-15,82847,3,GooseFX
2022-11-15,2192,5,Lifinity
2022-11-15,16993,11673,Stepn
2022-11-15,19701,1894,Raydium
2022-11-15,8,4,Mango Markets
2022-11-15,486488,31,Openbook
2022-11-15,51,33,Mercurial
2022-11-15,99,4,Step Finance
2022-11-15,251406,7602,Jupiter Aggregator
2022-11-15,18051,803,Serum
2022-11-15,43,2,Invariant
2023-07-18T00:00:00.000Z,193,95,Serum
2023-07-18T00:00:00.000Z,396739,124,Openbook
2023-07-18T00:00:00.000Z,86,3,Saber
2023-07-18T00:00:00.000Z,6,5,Mercurial
2023-07-18T00:00:00.000Z,1,1,Mango Markets
2023-07-18T00:00:00.000Z,1084,3,Step Finance
2023-07-18T00:00:00.000Z,2456,3,Lifinity
2023-07-18T00:00:00.000Z,3540458,7331,Jupiter Aggregator
2023-07-18T00:00:00.000Z,1,1,Cykura
2023-07-18T00:00:00.000Z,9,4,Invariant
2023-07-18T00:00:00.000Z,166,9,Aldrin
2023-07-18T00:00:00.000Z,24581,1439,Raydium
2023-07-18T00:00:00.000Z,90511,1377,Orca
2023-07-18T00:00:00.000Z,6613,4578,Stepn
2023-02-25,2024,1549,Stepn
2023-02-25,19726,1,GooseFX
2023-02-25,7,5,Mercurial
2023-02-25,216440,98,Openbook
2023-02-25,4440,465,Raydium
2023-02-25,231,2,Lifinity
2023-02-25,585,4,Aldrin
2023-02-25,1,1,Step Finance
2023-02-25,25587,2307,Jupiter Aggregator
2023-02-25,2221,343,Orca
2023-02-25,7,2,Saber
2023-02-25,22,15,Serum
2023-02-03,17218,1533,Orca
2023-02-03,57,18,Saber
2023-02-03,77566,3149,Raydium
2023-02-03,2,1,Mango Markets
2023-02-03,25,18,Mercurial
2023-02-03,17,3,Step Finance
2023-02-03,3,1,Cykura
2023-02-03,429,104,Serum
2023-02-03,81657,2,GooseFX
2023-02-03,10827,7252,Stepn
2023-02-03,1100538,297,Openbook
2023-02-03,179010,12467,Jupiter Aggregator
2023-02-03,3063,40,Aldrin
2023-02-03,110,4,Lifinity
2023-02-03,4,2,Invariant
2023-01-31,256,127,Serum
2023-01-31,20,5,Invariant
2023-01-31,72,25,Saber
2023-01-31,28,16,Mercurial
2023-01-31,3206,47,Aldrin
2023-01-31,15622,1499,Orca
2023-01-31,16,3,Step Finance
2023-01-31,147,6,Lifinity
2023-01-31,80520,1,GooseFX
2023-01-31,2,1,Mango Markets
2023-01-31,924149,296,Openbook
2023-01-31,80817,3631,Raydium
2023-01-31,156253,13330,Jupiter Aggregator
2023-01-31,11280,7649,Stepn
2022-12-24,78402,1,GooseFX
2022-12-24,24706,914,Raydium
2022-12-24,29,21,Mercurial
2022-12-24,118,14,Saber
2022-12-24,3,1,Invariant
2022-12-24,7442,750,Orca
2022-12-24,14015,9855,Stepn
2022-12-24,127856,6635,Jupiter Aggregator
2022-12-24,41,3,Step Finance
2022-12-24,1970,46,Aldrin
2022-12-24,106,6,Lifinity
2022-12-24,985,151,Serum
2022-12-24,351407,74,Openbook
2023-07-07T00:00:00.000Z,61407,1339,Raydium
2023-07-07T00:00:00.000Z,6697,4493,Stepn
2023-07-07T00:00:00.000Z,3,2,Mango Markets
2023-07-07T00:00:00.000Z,103674,1037,Orca
2023-07-07T00:00:00.000Z,390,9,Saber
2023-07-07T00:00:00.000Z,302,1,GooseFX
2023-07-07T00:00:00.000Z,1659,3,Lifinity
2023-07-07T00:00:00.000Z,4,2,Mercurial
2023-07-07T00:00:00.000Z,897,3,Step Finance
2023-07-07T00:00:00.000Z,4295965,6894,Jupiter Aggregator
2023-07-07T00:00:00.000Z,20,7,Invariant
2023-07-07T00:00:00.000Z,259,4,Aldrin
2023-07-07T00:00:00.000Z,368256,107,Openbook
2023-07-07T00:00:00.000Z,116,33,Serum
2022-10-21,23603,14926,Stepn
2022-10-21,499,51,Saber
2022-10-21,4659,71,Aldrin
2022-10-21,84383,4,GooseFX
2022-10-21,36,24,Mercurial
2022-10-21,3869913,641,Serum
2022-10-21,164,4,Invariant
2022-10-21,10106,1014,Orca
2022-10-21,14,1,Mango Markets
2022-10-21,2,1,Cykura
2022-10-21,5198,8,Lifinity
2022-10-21,112,8,Step Finance
2022-10-21,44825,1806,Raydium
2022-10-21,93893,7813,Jupiter Aggregator
2022-10-21,2,1,Crema
2023-02-17,94,4,Lifinity
2023-02-17,611,73,Serum
2023-02-17,9,2,Step Finance
2023-02-17,15964,1450,Orca
2023-02-17,82035,1,GooseFX
2023-02-17,11,8,Mercurial
2023-02-17,1114998,241,Openbook
2023-02-17,156702,11439,Jupiter Aggregator
2023-02-17,2712,32,Aldrin
2023-02-17,43,14,Saber
2023-02-17,29446,1999,Raydium
2023-02-17,9647,6540,Stepn
2023-02-17,14,2,Invariant
2023-03-03,2,1,Invariant
2023-03-03,151437,10013,Jupiter Aggregator
2023-03-03,81852,1,GooseFX
2023-03-03,2434,36,Aldrin
2023-03-03,10718,7129,Stepn
2023-03-03,304,41,Serum
2023-03-03,660,4,Lifinity
2023-03-03,15203,1135,Orca
2023-03-03,983611,205,Openbook
2023-03-03,10,7,Mercurial
2023-03-03,36,3,Step Finance
2023-03-03,23979,1743,Raydium
2023-03-03,65,11,Saber
2023-03-08,67,11,Saber
2023-03-08,10810,7297,Stepn
2023-03-08,1457,5,Lifinity
2023-03-08,15,9,Mercurial
2023-03-08,23,3,Step Finance
2023-03-08,148,48,Serum
2023-03-08,5,2,Invariant
2023-03-08,183683,10102,Jupiter Aggregator
2023-03-08,1917,38,Aldrin
2023-03-08,1020717,173,Openbook
2023-03-08,27736,1573,Raydium
2023-03-08,81521,1,GooseFX
2023-03-08,17182,1208,Orca
2023-03-05,36,10,Saber
2023-03-05,105383,8688,Jupiter Aggregator
2023-03-05,2,1,Invariant
2023-03-05,71,44,Serum
2023-03-05,82816,1,GooseFX
2023-03-05,745648,181,Openbook
2023-03-05,18,3,Step Finance
2023-03-05,13001,1113,Orca
2023-03-05,409,4,Lifinity
2023-03-05,7,5,Mercurial
2023-03-05,11275,7694,Stepn
2023-03-05,2174,29,Aldrin
2023-03-05,22064,1553,Raydium
2023-01-04,3076,59,Aldrin
2023-01-04,14,2,Invariant
2023-01-04,5,2,Mango Markets
2023-01-04,832802,316,Openbook
2023-01-04,46256,6234,Orca
2023-01-04,53376,4766,Raydium
2023-01-04,46,28,Mercurial
2023-01-04,228,25,Saber
2023-01-04,2393,626,Serum
2023-01-04,174,4,Step Finance
2023-01-04,11401,7700,Stepn
2023-01-04,566,6,Lifinity
2023-01-04,706051,35613,Jupiter Aggregator
2023-01-04,81814,5,GooseFX
2023-09-26T00:00:00.000Z,32436,1130,Raydium
2023-09-26T00:00:00.000Z,816,3,Invariant
2023-09-26T00:00:00.000Z,20138,1918,Orca
2023-09-26T00:00:00.000Z,15,3,Step Finance
2023-09-26T00:00:00.000Z,57,3,Aldrin
2023-09-26T00:00:00.000Z,3,3,Mercurial
2023-09-26T00:00:00.000Z,4686,3194,Stepn
2023-09-26T00:00:00.000Z,264425,5093,Jupiter Aggregator
2023-09-26T00:00:00.000Z,253,68,Serum
2023-09-26T00:00:00.000Z,84,5,Saber
2023-09-26T00:00:00.000Z,251023,72,Openbook
2023-09-26T00:00:00.000Z,1517,4,Lifinity
2023-01-07,8,1,Cykura
2023-01-07,163612,24146,Jupiter Aggregator
2023-01-07,82229,1,GooseFX
2023-01-07,81884,7459,Raydium
2023-01-07,27,20,Mercurial
2023-01-07,83,5,Lifinity
2023-01-07,26965,2899,Orca
2023-01-07,920,291,Serum
2023-01-07,2610,42,Aldrin
2023-01-07,9737,6615,Stepn
2023-01-07,65,14,Saber
2023-01-07,454291,462,Openbook
2023-01-07,24,4,Step Finance
2023-01-07,2,2,Invariant
2022-12-17,18529,12413,Stepn
2022-12-17,3224,43,Aldrin
2022-12-17,70,4,Step Finance
2022-12-17,430330,79,Openbook
2022-12-17,119851,6362,Jupiter Aggregator
2022-12-17,27846,1047,Raydium
2022-12-17,975,149,Serum
2022-12-17,32,24,Mercurial
2022-12-17,5349,821,Orca
2022-12-17,119,16,Saber
2022-12-17,212,3,Lifinity
2022-12-17,85360,2,GooseFX
2022-12-17,8,3,Invariant
2023-02-02,80481,3,GooseFX
2023-02-02,18966,1600,Orca
2023-02-02,38,26,Mercurial
2023-02-02,7,3,Invariant
2023-02-02,2999,47,Aldrin
2023-02-02,205,4,Lifinity
2023-02-02,78791,3669,Raydium
2023-02-02,12059,8080,Stepn
2023-02-02,67,16,Saber
2023-02-02,35,4,Step Finance
2023-02-02,1128358,394,Openbook
2023-02-02,220,60,Serum
2023-02-02,209851,14233,Jupiter Aggregator
2023-09-02T00:00:00.000Z,2,1,Mercurial
2023-09-02T00:00:00.000Z,1899,1,Invariant
2023-09-02T00:00:00.000Z,266585,66,Openbook
2023-09-02T00:00:00.000Z,34,2,Step Finance
2023-09-02T00:00:00.000Z,25,19,Serum
2023-09-02T00:00:00.000Z,19701,775,Raydium
2023-09-02T00:00:00.000Z,4661,3176,Stepn
2023-09-02T00:00:00.000Z,131,5,Saber
2023-09-02T00:00:00.000Z,482586,4501,Jupiter Aggregator
2023-09-02T00:00:00.000Z,414,2,Aldrin
2023-09-02T00:00:00.000Z,1815,4,Lifinity
2023-09-02T00:00:00.000Z,33758,959,Orca
2023-02-20,15004,9426,Stepn
2023-02-20,341,57,Serum
2023-02-20,81997,1,GooseFX
2023-02-20,19890,1794,Orca
2023-02-20,267616,13098,Jupiter Aggregator
2023-02-20,29,15,Mercurial
2023-02-20,34676,2336,Raydium
2023-02-20,2457,41,Aldrin
2023-02-20,41,3,Step Finance
2023-02-20,1,1,Cykura
2023-02-20,80,18,Saber
2023-02-20,291,5,Lifinity
2023-02-20,1084905,267,Openbook
2023-02-20,13,3,Invariant
2023-04-24,185,8,Saber
2023-04-24,1,1,Invariant
2023-04-24,17936,1736,Orca
2023-04-24,21,13,Mercurial
2023-04-24,1774,24,Aldrin
2023-04-24,129,51,Serum
2023-04-24,1171,4,Step Finance
2023-04-24,8084,5473,Stepn
2023-04-24,2304,4,Lifinity
2023-04-24,84010,1,GooseFX
2023-04-24,1836010,137,Openbook
2023-04-24,88168,1445,Raydium
2023-04-24,1216966,10210,Jupiter Aggregator
2023-08-07T00:00:00.000Z,18,4,Invariant
2023-08-07T00:00:00.000Z,5353,3602,Stepn
2023-08-07T00:00:00.000Z,94,59,Serum
2023-08-07T00:00:00.000Z,285092,127,Openbook
2023-08-07T00:00:00.000Z,4,2,Mercurial
2023-08-07T00:00:00.000Z,36,2,Step Finance
2023-08-07T00:00:00.000Z,56550,1304,Orca
2023-08-07T00:00:00.000Z,1376914,6323,Jupiter Aggregator
2023-08-07T00:00:00.000Z,117,9,Saber
2023-08-07T00:00:00.000Z,20037,1367,Raydium
2023-08-07T00:00:00.000Z,42,1,Aldrin
2023-08-07T00:00:00.000Z,2,2,Cykura
2023-08-07T00:00:00.000Z,136,3,Lifinity
2023-08-07T00:00:00.000Z,2,1,Mango Markets
2022-10-01,173,25,Saber
2022-10-01,3559192,439,Serum
2022-10-01,111,22,Mercurial
2022-10-01,59342,4,GooseFX
2022-10-01,2,1,Cykura
2022-10-01,71418,1746,Raydium
2022-10-01,17,15,Crema
2022-10-01,29225,17504,Stepn
2022-10-01,95,2,Invariant
2022-10-01,372,6,Step Finance
2022-10-01,7966,1140,Orca
2022-10-01,203,9,Lifinity
2022-10-01,2361,58,Aldrin
2022-10-01,54911,7561,Jupiter Aggregator
2022-10-01,1675128,315,Mango Markets
2023-06-17T00:00:00.000Z,384,4,Lifinity
2023-06-17T00:00:00.000Z,2,2,Mercurial
2023-06-17T00:00:00.000Z,355,6,Aldrin
2023-06-17T00:00:00.000Z,100262,785,Orca
2023-06-17T00:00:00.000Z,277,3,Step Finance
2023-06-17T00:00:00.000Z,1509203,6182,Jupiter Aggregator
2023-06-17T00:00:00.000Z,65,35,Serum
2023-06-17T00:00:00.000Z,6483,4430,Stepn
2023-06-17T00:00:00.000Z,102,6,Saber
2023-06-17T00:00:00.000Z,400130,64,Openbook
2023-06-17T00:00:00.000Z,231,1,GooseFX
2023-06-17T00:00:00.000Z,51386,1253,Raydium
