Mint,Collection,Name,Id,Image,Howrare Url,Rank,Attribute count,Attribute count Rarity,Gender,Gender Rarity,Type,Type Rarity,Expression,Expression Rarity,Hat,Hat Rarity,Eyes,Eyes Rarity,Clothing,Clothing Rarity,Background,Background Rarity,Hair,Hair Rarity,Mustache,Mustache Rarity,Smoking,Smoking Rarity,Smoke,Smoke Rarity,Effort,Effort Rarity,Mouth,Mouth Rarity,Hand,Hand Rarity,Glove,Glove Rarity,Back,Back Rarity,Necklace,Necklace Rarity,howrare.is Rank,trait_normalized Rank,statistical_rarity Rank
9sGvWmDBYTXKkj4Qo3otZzKf5f1kneWLMhwYbbrgFVsY,Mad Lads,Mad Lads #432,432,https://madlads.s3.us-west-2.amazonaws.com/images/432.png,https://howrare.is/madlads/432,7921,7,45.79,Male,85.74,Light,53.41,Serious,19.55,None,68.34,Green,17.48,Bloody Windsor,1.69,White,9.43,Soft Punk,4.42,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7921,9400,9461
7nhCrkt8AEkve4EYSbASEN36jRZeRDeynNKGc4tkGN4D,Mad Lads,Mad Lads #2323,2323,https://madlads.s3.us-west-2.amazonaws.com/images/2323.png,https://howrare.is/madlads/2323,7921,7,45.79,Male,85.74,Dark,27.93,Smile,14.84,Trilby,2.48,Blue,17.10,Three Piece,2.72,White,9.43,None,36.51,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7921,5706,7189
uFmY73h6dNyhBQqdcPra8wcMtKXakGoesVzxuKiNVsQ,Mad Lads,Mad Lads #7113,7113,https://madlads.s3.us-west-2.amazonaws.com/images/7113.png,https://howrare.is/madlads/7113,7921,7,45.79,Male,85.74,Light,53.41,Mad,8.81,Homburg,3.44,Brown,16.77,Priest,2.20,Red,9.85,None,36.51,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7921,6727,7443
7H2LTRJdDM3biRoXsmHTEq7JAdtg1YREGTw8j5Z5wDgw,Mad Lads,Mad Lads #7210,7210,https://madlads.s3.us-west-2.amazonaws.com/images/7210.png,https://howrare.is/madlads/7210,7921,7,45.79,Male,85.74,Light,53.41,Joy,15.37,None,68.34,Closed,15.98,Bloody Dapper Coat,1.69,Red,9.85,Grease,4.74,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7921,9562,9137
zz6FZGxBDtsx7iMCqLrQRDsderRsStGGKun7Uua7TWH,Mad Lads,Mad Lads #9551,9551,https://madlads.s3.us-west-2.amazonaws.com/images/9551.png,https://howrare.is/madlads/9551,7921,7,45.79,Male,85.74,Light,53.41,Joy,15.37,None,68.34,Closed,15.98,Ace,1.69,Red,9.85,Grease,4.74,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7921,9562,9137
9CrXRcmj3QEJEgSQnA8CUTEDQ4ihwUU2pG9C3CoKVarh,Mad Lads,Mad Lads #2092,2092,https://madlads.s3.us-west-2.amazonaws.com/images/2092.png,https://howrare.is/madlads/2092,7929,9,22.75,Male,85.74,Light,53.41,Shocked,13.61,None,68.34,Green,17.48,Priest,2.20,Pink,9.54,French Crop,4.27,None,95.84,Cigarette,16.86,White,19.36,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7929,7592,6181
7bDeDQvj1onhiJqpaLrpQcPw2Xb8A9SSJxbtHkNRki1L,Mad Lads,Mad Lads #4536,4536,https://madlads.s3.us-west-2.amazonaws.com/images/4536.png,https://howrare.is/madlads/4536,7929,7,45.79,Male,85.74,Dark,27.93,Joy,15.37,Beret,3.56,Closed,15.98,Bloody Black Coat,2.06,Yellow,9.28,None,36.51,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7929,6805,7227
7hVq2h6hWn91Nx3EhEHGvxA7xxb2E7N4sckezMsnHZfy,Mad Lads,Mad Lads #995,995,https://madlads.s3.us-west-2.amazonaws.com/images/995.png,https://howrare.is/madlads/995,7929,7,45.79,Male,85.74,Light,53.41,Smile,14.84,None,68.34,Green,17.48,Bloody Windsor,1.69,Purple,9.67,Grease,4.74,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7929,9577,9183
34vJzmBXDrWNSVsH5oQYK6cWKSQ3tXAQ2Acscgwt5pDR,Mad Lads,Mad Lads #1884,1884,https://madlads.s3.us-west-2.amazonaws.com/images/1884.png,https://howrare.is/madlads/1884,7929,7,45.79,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Three Piece,2.72,Violet,9.30,French Crop,4.27,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7929,8022,6402
4TJ7LPqGnnT26UkyLiCmCi3nccR8Xwv75v7jqDgNgAVu,Mad Lads,Mad Lads #9754,9754,https://madlads.s3.us-west-2.amazonaws.com/images/9754.png,https://howrare.is/madlads/9754,7929,9,22.75,Male,85.74,Dark,27.93,Serious,19.55,None,68.34,Blue,17.10,Fancy Overall,2.26,Pink,9.54,Aviator,3.99,None,95.84,Cigarette,16.86,White,19.36,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7929,7250,5810
Az32bsRuupNnDjto7Dsrmo1AGqXEdXrWkHcx7GAfJiQR,Mad Lads,Mad Lads #8912,8912,https://madlads.s3.us-west-2.amazonaws.com/images/8912.png,https://howrare.is/madlads/8912,7929,7,45.79,Male,85.74,Android,9.09,Android,8.22,None,68.34,Android,9.09,Three Piece,2.72,Green,9.78,Kent,4.18,None,95.84,None,82.76,None,72.68,None,95.34,None,90.51,None,82.22,None,82.22,None,96.86,None,99.91,7929,8001,6428
